"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted"
"DRC",56,"cov_conflict_mid",60.7,324158.317725249,220,827,440885.797731327,26.602176541717,26.4756725226179
"DRC",56,"dpc_conflict_hi",37.1,170846.815577063,482,853,378355.718930819,56.5064478311841,54.8449231691668
"DRC",56,"dpc_conflict_lo",40.9,148678.004068807,172,581,213655.381601102,29.6041308089501,30.4122353695771
"DRC",56,"dpc_conflict_mid",34.3,162883.323269703,391,734,336992.711164551,53.2697547683924,51.6656242484222
"DRC",56,"no_pep",69.2,398556.881793576,0,692,398556.881793576,0,0
"DRC",56,"optimistic_hi",11,46505.0631944384,507,617,275444.318594121,82.1717990275527,83.1163469147586
"DRC",56,"optimistic_lo",15.1,73342.233739883,711,862,386564.715500598,82.4825986078886,81.0271784260223
"DRC",56,"optimistic_mid",13.7,65913.0594995914,645,782,352780.14202982,82.4808184143223,81.3161083499933
"DRC",56,"with_conflict_hi",72.8,275285.493730685,276,1004,402933.98347928,27.4900398406375,31.6797527590917
"DRC",56,"with_conflict_lo",54.9,187586.862210813,149,698,253749.880599976,21.3467048710602,26.0741081858737
"DRC",56,"with_conflict_mid",65.7,197601.628198156,227,884,284544.966670267,25.6787330316742,30.5552192644691
"DRC",57,"cov_conflict_hi",38.5,163487.392995856,145,530,236260.498129462,27.3584905660377,30.8020620077289
"DRC",57,"cov_conflict_lo",104,488653.948037815,420,1460,682276.728657744,28.7671232876712,28.3789219956024
"DRC",57,"cov_conflict_mid",54.6,182908.299700385,214,760,276156.342415868,28.1578947368421,33.7663954771895
"DRC",57,"dpc_conflict_hi",22.8,81330.2638293751,310,538,177462.197058881,57.6208178438662,54.1703725203007
"DRC",57,"dpc_conflict_lo",47.5,177060.436633548,197,672,269158.37709251,29.3154761904762,34.2170068989932
"DRC",57,"dpc_conflict_mid",41.6,230665.929987095,467,883,492811.766628021,52.8878822197056,53.1939077742833
"DRC",57,"no_pep",103.8,401137.788870149,0,1038,401137.788870149,0,0
"DRC",57,"optimistic_hi",10,43193.653070859,511,611,277872.93707129,83.633387888707,84.4556099899079
"DRC",57,"optimistic_lo",13.4,55422.1174887223,547,681,308272.817365564,80.3230543318649,82.0217306338106
"DRC",57,"optimistic_mid",16.2,85682.9734891328,662,824,443197.838246872,80.3398058252427,80.6671048243233
"DRC",57,"with_conflict_hi",39.9,147377.606133813,222,621,251765.094042331,35.7487922705314,41.4622560389436
"DRC",57,"with_conflict_lo",36.8,124724.684857361,123,491,170349.392034552,25.050916496945,26.7830173223843
"DRC",57,"with_conflict_mid",45.2,124676.105685778,175,627,182466.897101223,27.9106858054226,31.6719319139768
"DRC",58,"cov_conflict_hi",39.4,183309.892130977,189,583,273580.147884617,32.4185248713551,32.9959086767188
"DRC",58,"cov_conflict_lo",22.3,79343.5921349328,94,317,112716.363917323,29.6529968454259,29.6077433857509
"DRC",58,"cov_conflict_mid",31.7,143181.517665958,186,503,237133.785070485,36.9781312127237,39.6199417036257
"DRC",58,"dpc_conflict_hi",29.1,147014.825988206,463,754,366708.241758655,61.4058355437666,59.9095931732665
"DRC",58,"dpc_conflict_lo",13.4,44354.8415491391,68,202,67764.6499447007,33.6633663366337,34.5457527112811
"DRC",58,"dpc_conflict_mid",50.1,245132.972476578,573,1074,515177.766944701,53.3519553072626,52.4177889254894
"DRC",58,"no_pep",85.4,595005.945208223,0,854,595005.945208223,0,0
"DRC",58,"optimistic_hi",12.7,48714.0327144024,717,844,329038.751854264,84.9526066350711,85.1950469542328
"DRC",58,"optimistic_lo",6.8,24743.1232103663,282,350,154209.544008018,80.5714285714286,83.9548690909301
"DRC",58,"optimistic_mid",8.7,47348.1493644025,387,474,244152.818799894,81.6455696202532,80.6071666110033
"DRC",58,"with_conflict_hi",42.5,197399.762638946,228,653,331086.325335529,34.9157733537519,40.3781589472482
"DRC",58,"with_conflict_lo",56.5,223234.691851601,215,780,317293.435694553,27.5641025641026,29.6440875422013
"DRC",58,"with_conflict_mid",29.8,166821.828358516,134,432,247838.021114987,31.0185185185185,32.6891702862988
"DRC",59,"cov_conflict_hi",53.3,277607.849349525,242,775,416037.532510437,31.2258064516129,33.273364142318
"DRC",59,"cov_conflict_lo",48,198937.286207162,136,616,253403.531910051,22.0779220779221,21.4938778841576
"DRC",59,"cov_conflict_mid",32.1,171493.096894446,179,500,258985.085131495,35.8,33.7826358582102
"DRC",59,"dpc_conflict_hi",38.5,160907.831269072,391,776,311334.557752708,50.3865979381443,48.3167456800988
"DRC",59,"dpc_conflict_lo",57.8,238766.523705255,220,798,331218.603676416,27.5689223057644,27.9127074823014
"DRC",59,"dpc_conflict_mid",30.4,142455.369160478,334,638,272330.467968509,52.3510971786834,47.6902565389963
"DRC",59,"no_pep",81.2,401190.487302897,0,812,401190.487302897,0,0
"DRC",59,"optimistic_hi",9.4,51195.4562966848,465,559,296478.551513335,83.1842576028623,82.7321551473574
"DRC",59,"optimistic_lo",10.1,47550.3717003727,477,578,307009.868498965,82.5259515570934,84.5117774445309
"DRC",59,"optimistic_mid",6.7,17245.8469977738,260,327,87435.3121155166,79.5107033639144,80.2758787262186
"DRC",59,"with_conflict_hi",14.3,29765.6872299999,77,220,45062.7567853649,35,33.9461467664426
"DRC",59,"with_conflict_lo",58.6,229881.143554157,151,737,299726.40806034,20.4884667571235,23.3030065512683
"DRC",59,"with_conflict_mid",40.5,259019.102293661,174,579,366916.240827891,30.0518134715026,29.4064766091509
"DRC",60,"cov_conflict_hi",25.5,57258.1208594882,75,330,85760.3755333843,22.7272727272727,33.2347596388509
"DRC",60,"cov_conflict_lo",29.5,124429.699364788,122,417,171254.765633256,29.2565947242206,27.34234349352
"DRC",60,"cov_conflict_mid",41.7,100653.754372271,89,506,127114.227724804,17.5889328063241,20.8162955682809
"DRC",60,"dpc_conflict_hi",21.4,108016.734490429,186,400,198457.545047694,46.5,45.5718680464023
"DRC",60,"dpc_conflict_lo",25.7,143858.932470596,103,360,195299.863531299,28.6111111111111,26.3394608324748
"DRC",60,"dpc_conflict_mid",28.9,140649.365059944,292,581,272975.819861064,50.2581755593804,48.4755224358222
"DRC",60,"no_pep",50.8,249812.728790916,0,508,249812.728790916,0,0
"DRC",60,"optimistic_hi",10.7,49112.438327185,530,637,294294.372451547,83.2025117739403,83.3117983473262
"DRC",60,"optimistic_lo",12.7,70677.1377603404,618,745,391726.96887297,82.9530201342282,81.9575512087707
"DRC",60,"optimistic_mid",7.2,28216.1879811699,398,470,164379.283859671,84.6808510638298,82.8347056157893
"DRC",60,"with_conflict_hi",55.2,346358.534966177,257,809,493242.093272003,31.7676143386897,29.7792017975289
"DRC",60,"with_conflict_lo",64.6,216652.087281537,121,767,268769.253230832,15.7757496740548,19.3910446685411
"DRC",60,"with_conflict_mid",45.2,176759.798911326,185,637,247469.718156547,29.0423861852433,28.5731602928849
"DRC",61,"cov_conflict_hi",62.3,247507.62830604,287,910,392786.392248304,31.5384615384615,36.9867100310401
"DRC",61,"cov_conflict_lo",32.3,148457.088747414,130,453,210273.069498786,28.6975717439294,29.3979542405113
"DRC",61,"cov_conflict_mid",56.9,378012.87808264,258,827,533289.181111753,31.1970979443773,29.1167172574937
"DRC",61,"dpc_conflict_hi",17,85890.2163897895,270,440,211216.218047118,61.3636363636364,59.3354065403117
"DRC",61,"dpc_conflict_lo",55.3,313289.508435194,292,845,459370.162546885,34.5562130177515,31.8002051552012
"DRC",61,"dpc_conflict_mid",46.7,167036.638982878,542,1009,373978.667870991,53.7165510406343,55.3352494852727
"DRC",61,"no_pep",67.6,246211.196700938,0,676,246211.196700938,0,0
"DRC",61,"optimistic_hi",7.1,29667.787140636,305,376,160943.103296863,81.1170212765958,81.5662886244258
"DRC",61,"optimistic_lo",7,23914.395850625,281,351,140597.447211952,80.0569800569801,82.9908747812656
"DRC",61,"optimistic_mid",10.1,50847.8269082578,483,584,282666.395708198,82.7054794520548,82.0113647464664
"DRC",61,"with_conflict_hi",79.4,381514.589963047,338,1132,542666.561688807,29.8586572438163,29.6963150307708
"DRC",61,"with_conflict_lo",40,228152.926156034,153,553,307655.368588453,27.6672694394213,25.8413961040829
"DRC",61,"with_conflict_mid",56.7,221819.460156898,250,817,334417.759199979,30.5997552019584,33.669952012252
"DRC",62,"cov_conflict_hi",88.9,399554.194803054,353,1242,613422.80549285,28.4219001610306,34.8647961527881
"DRC",62,"cov_conflict_lo",45.8,157781.98053588,166,624,221083.804566795,26.6025641025641,28.6325016682939
"DRC",62,"cov_conflict_mid",58,149606.729780328,172,752,209905.614620062,22.8723404255319,28.7266660059939
"DRC",62,"dpc_conflict_hi",22.9,81294.6531231708,239,468,152726.345210545,51.0683760683761,46.7710348132147
"DRC",62,"dpc_conflict_lo",55.9,265271.94509634,246,805,424282.080780178,30.5590062111801,37.4774573065749
"DRC",62,"dpc_conflict_mid",31.2,159982.095351899,362,674,316373.745435989,53.7091988130564,49.4325627016139
"DRC",62,"no_pep",88.9,329975.347085113,0,889,329975.347085113,0,0
"DRC",62,"optimistic_hi",15.5,52183.8083540874,759,914,294645.223753934,83.0415754923414,82.2892739650626
"DRC",62,"optimistic_lo",7.6,46539.5122504241,383,459,282594.74250438,83.442265795207,83.5313594874459
"DRC",62,"optimistic_mid",19.4,72569.1743766672,900,1094,396560.303369222,82.2669104204753,81.7003432365491
"DRC",62,"with_conflict_hi",59.8,191176.438966958,252,850,307905.67200257,29.6470588235294,37.9107121594819
"DRC",62,"with_conflict_lo",33.2,175007.384114471,91,423,221609.021592798,21.5130023640662,21.0287636953499
"DRC",62,"with_conflict_mid",44.7,147929.983137769,172,619,228021.224328775,27.7867528271405,35.1244676572414
"DRC",63,"cov_conflict_hi",83.3,410304.278401149,313,1146,582108.66442609,27.3123909249564,29.5141434107195
"DRC",63,"cov_conflict_lo",62.3,244492.448666624,198,821,328782.148260669,24.1169305724726,25.6369453268544
"DRC",63,"cov_conflict_mid",64,212653.818540596,265,905,320061.864338502,29.2817679558011,33.5585265741968
"DRC",63,"dpc_conflict_hi",36.9,186165.525569376,486,855,391398.718041307,56.8421052631579,52.4358366575619
"DRC",63,"dpc_conflict_lo",73,436841.490383974,296,1026,610639.110674037,28.8499025341131,28.4615933129835
"DRC",63,"dpc_conflict_mid",29.4,136677.098942896,304,598,264816.46321948,50.8361204013378,48.3879902022488
"DRC",63,"no_pep",17.3,49665.2228800441,0,173,49665.2228800441,0,0
"DRC",63,"optimistic_hi",14.7,71668.9504475701,801,948,444905.625475819,84.4936708860759,83.891201561922
"DRC",63,"optimistic_lo",21.8,103852.447925348,898,1116,559085.706540985,80.4659498207885,81.4245925606159
"DRC",63,"optimistic_mid",9.7,58151.9348844586,491,588,348749.823246573,83.5034013605442,83.3256016180562
"DRC",63,"with_conflict_hi",30,102695.308094972,160,460,157180.314562042,34.7826086956522,34.6640141412641
"DRC",63,"with_conflict_lo",58.6,202239.427567571,174,760,272254.647426336,22.8947368421053,25.7168134761444
"DRC",63,"with_conflict_mid",29.7,66205.5125936246,108,405,98341.2554990078,26.6666666666667,32.6777838480081
"DRC",64,"cov_conflict_hi",43.1,158822.759046514,159,590,234199.247853647,26.9491525423729,32.1847698051686
"DRC",64,"cov_conflict_lo",43.4,267756.344592257,268,702,413351.184589854,38.1766381766382,35.2230368329688
"DRC",64,"cov_conflict_mid",106.4,427463.560308713,442,1506,652137.128645414,29.3492695883134,34.4518903261008
"DRC",64,"dpc_conflict_hi",44,193396.392405831,577,1017,429954.874202058,56.7354965585054,55.0193743553321
"DRC",64,"dpc_conflict_lo",33.5,255502.687089239,149,484,353188.052084793,30.7851239669421,27.658173717638
"DRC",64,"dpc_conflict_mid",45.2,166980.337335245,470,922,341385.118664698,50.9761388286334,51.0874000634895
"DRC",64,"no_pep",110.5,564808.941976709,0,1105,564808.941976709,0,0
"DRC",64,"optimistic_hi",17.6,110123.172309881,873,1049,689891.356116193,83.2221163012393,84.0376065979678
"DRC",64,"optimistic_lo",12.9,73326.3452462857,659,788,425319.174840633,83.6294416243655,82.7596897615159
"DRC",64,"optimistic_mid",24,88275.3374107511,1173,1413,533629.859014965,83.0148619957537,83.4575715883478
"DRC",64,"with_conflict_hi",91.1,356139.528993621,314,1225,489635.783731174,25.6326530612245,27.2643992071558
"DRC",64,"with_conflict_lo",45.8,85239.9436471964,119,577,125149.81257836,20.6239168110919,31.8896753490343
"DRC",64,"with_conflict_mid",105.9,647456.072298135,511,1570,1001448.99600017,32.5477707006369,35.34807315359
"DRC",65,"cov_conflict_hi",53.1,218964.280917626,216,747,326144.044534713,28.9156626506024,32.862707571433
"DRC",65,"cov_conflict_lo",29.9,80009.4908870072,92,391,110968.68100913,23.5294117647059,27.899034070321
"DRC",65,"cov_conflict_mid",38.4,147996.229692052,166,550,216953.955762582,30.1818181818182,31.7844981568312
"DRC",65,"dpc_conflict_hi",29.3,131057.835275366,352,645,262809.587158288,54.5736434108527,50.1320188915211
"DRC",65,"dpc_conflict_lo",52.4,244827.06834372,208,732,346518.396488396,28.4153005464481,29.3465885722697
"DRC",65,"dpc_conflict_mid",40.4,184810.997082489,437,841,356746.248776179,51.961950059453,48.1953916217803
"DRC",65,"no_pep",33.2,148613.582580491,0,332,148613.582580491,0,0
"DRC",65,"optimistic_hi",7.6,43349.5363813915,354,430,241798.73493015,82.3255813953488,82.0720582372302
"DRC",65,"optimistic_lo",7.3,40049.5665165569,331,404,202860.206795736,81.9306930693069,80.2575541309175
"DRC",65,"optimistic_mid",5.8,26568.6131848264,385,443,178914.435166132,86.9074492099323,85.1501008511941
"DRC",65,"with_conflict_hi",43.7,248468.438779964,254,691,394075.3681862,36.7583212735166,36.949005485021
"DRC",65,"with_conflict_lo",85.4,267022.888874758,195,1049,364357.127300877,18.5891325071497,26.7139658134758
"DRC",65,"with_conflict_mid",57.6,197482.443987046,214,790,301699.724704936,27.0886075949367,34.5433794544608
"DRC",66,"cov_conflict_hi",30.6,130630.56871153,127,433,189037.853764908,29.3302540415704,30.8971372083046
"DRC",66,"cov_conflict_lo",50.7,242226.452067047,184,691,335324.808888774,26.6280752532561,27.7636352437638
"DRC",66,"cov_conflict_mid",58.8,210824.676125211,204,792,298531.721817738,25.7575757575758,29.3794726933825
"DRC",66,"dpc_conflict_hi",26.6,130447.010880896,416,682,293186.471416922,60.9970674486804,55.5071520693069
"DRC",66,"dpc_conflict_lo",68.9,308560.665424296,246,935,421109.538519926,26.3101604278075,26.7267451341058
"DRC",66,"dpc_conflict_mid",20,95610.6085303456,131,331,168311.90181075,39.5770392749245,43.1943864327251
"DRC",66,"no_pep",46.2,185640.375656819,0,462,185640.375656819,0,0
"DRC",66,"optimistic_hi",9.4,47035.7511475111,387,481,245275.112965954,80.4573804573805,80.8232679709172
"DRC",66,"optimistic_lo",12.5,32006.5664477496,612,737,185448.068171649,83.0393487109905,82.7409545090949
"DRC",66,"optimistic_mid",13,59539.4033189241,584,714,339880.781373406,81.7927170868347,82.4822683182219
"DRC",66,"with_conflict_hi",37.1,116416.591845598,121,492,168608.79220005,24.5934959349593,30.9546137383677
"DRC",66,"with_conflict_lo",57.6,178146.740576028,97,673,218322.84341187,14.4130757800892,18.4021526139841
"DRC",66,"with_conflict_mid",39.9,182043.211048092,175,574,272434.819745781,30.4878048780488,33.1791687942226
"DRC",67,"cov_conflict_hi",56.2,321118.10304926,204,766,459070.744027331,26.6318537859008,30.050410045267
"DRC",67,"cov_conflict_lo",71.5,203272.889522637,205,920,274397.050525483,22.2826086956522,25.9201623583926
"DRC",67,"cov_conflict_mid",32.9,78080.867881247,139,468,121376.697193518,29.7008547008547,35.6706273225096
"DRC",67,"dpc_conflict_hi",33.1,173864.088090944,413,744,372290.197828322,55.510752688172,53.2987736166184
"DRC",67,"dpc_conflict_lo",47.4,210354.32494159,191,665,305319.319747981,28.7218045112782,31.1035000617642
"DRC",67,"dpc_conflict_mid",33.8,164587.090205283,373,711,314609.661323135,52.4613220815752,47.6853032697441
"DRC",67,"no_pep",36.5,139607.061661106,0,365,139607.061661106,0,0
"DRC",67,"optimistic_hi",17.6,84779.3527719878,749,925,454299.240760757,80.972972972973,81.3384339736032
"DRC",67,"optimistic_lo",10.8,38353.8235817666,538,646,209095.519412223,83.28173374613,81.6572714281105
"DRC",67,"optimistic_mid",7.5,45331.7874477303,358,433,283368.405358789,82.6789838337182,84.0025258319349
"DRC",67,"with_conflict_hi",30.2,125022.067337088,153,455,197298.519329764,33.6263736263736,36.6330432880107
"DRC",67,"with_conflict_lo",80.4,284663.067114641,173,977,360270.906684299,17.7072671443193,20.9863850138508
"DRC",67,"with_conflict_mid",73.9,234089.789583105,228,967,313891.518583499,23.5780765253361,25.4233466901293
"DRC",68,"cov_conflict_hi",23.2,87478.3217175928,130,362,127773.463336914,35.9116022099448,31.5363930561002
"DRC",68,"cov_conflict_lo",72,279955.029408697,252,972,397407.195050256,25.9259259259259,29.5546147891726
"DRC",68,"cov_conflict_mid",51,169572.222258557,164,674,244114.82688404,24.3323442136499,30.5358775527767
"DRC",68,"dpc_conflict_hi",34.7,161028.897041175,534,881,379316.773308931,60.6129398410897,57.5476466182984
"DRC",68,"dpc_conflict_lo",75.1,323610.137458432,326,1077,472566.378594553,30.2692664809656,31.5207022512113
"DRC",68,"dpc_conflict_mid",43.7,175642.93154184,427,864,339982.629443028,49.4212962962963,48.3376748307452
"DRC",68,"no_pep",71.7,400671.087927456,0,717,400671.087927456,0,0
"DRC",68,"optimistic_hi",20,71857.4725117041,897,1097,386537.447713183,81.7684594348222,81.4099583528519
"DRC",68,"optimistic_lo",14.1,47616.6425496662,665,806,284364.202242572,82.5062034739454,83.2550503283646
"DRC",68,"optimistic_mid",5.7,19954.4102221112,299,356,135431.603296961,83.9887640449438,85.266060700502
"DRC",68,"with_conflict_hi",16.3,86534.7691358975,89,252,124003.213125197,35.3174603174603,30.2157041297553
"DRC",68,"with_conflict_lo",81.9,226211.903813089,169,988,294526.645159877,17.1052631578947,23.1947575777754
"DRC",68,"with_conflict_mid",31.8,148953.723445684,183,501,227792.066607435,36.5269461077844,34.6097844125613
"DRC",69,"cov_conflict_hi",46.3,303154.519136047,269,732,470549.234218307,36.7486338797814,35.5743252585125
"DRC",69,"cov_conflict_lo",30.8,154306.757995108,148,456,220647.122340468,32.4561403508772,30.066272173264
"DRC",69,"cov_conflict_mid",24.7,65584.1845189516,119,366,105731.70925196,32.5136612021858,37.9711299637994
"DRC",69,"dpc_conflict_hi",11.5,48005.397761128,115,230,92991.931376491,50,48.3768139337042
"DRC",69,"dpc_conflict_lo",34.3,112930.270628867,124,467,157213.871698223,26.5524625267666,28.1677440998079
"DRC",69,"dpc_conflict_mid",18.4,63969.3760449691,216,400,142315.571715319,54,55.0510353336947
"DRC",69,"no_pep",60.3,229827.437684355,0,603,229827.437684355,0,0
"DRC",69,"optimistic_hi",7.6,22899.2345394359,262,338,111436.61976672,77.5147928994083,79.4508891355706
"DRC",69,"optimistic_lo",6.3,29405.885542019,282,345,142264.593749684,81.7391304347826,79.330144790798
"DRC",69,"optimistic_mid",5.8,17352.831880378,197,255,89937.1634358778,77.2549019607843,80.7056046494618
"DRC",69,"with_conflict_hi",51.2,178975.336959815,229,741,270378.965666965,30.9041835357625,33.8057468641016
"DRC",69,"with_conflict_lo",63.5,268192.704988641,185,820,330620.970857661,22.5609756097561,18.8821252647935
"DRC",69,"with_conflict_mid",20.7,83494.6525480892,110,317,130786.900264109,34.7003154574132,36.1597741215051
"DRC",70,"cov_conflict_hi",47.6,152423.722878724,173,649,220048.253910725,26.6563944530046,30.7316826333175
"DRC",70,"cov_conflict_lo",41.9,218505.617000559,175,594,302487.499611695,29.4612794612795,27.7637531200279
"DRC",70,"cov_conflict_mid",44.2,174676.695391591,170,612,253601.262573224,27.7777777777778,31.1215198145333
"DRC",70,"dpc_conflict_hi",17.9,83515.4468284984,201,380,174995.105561804,52.8947368421053,52.2755527588153
"DRC",70,"dpc_conflict_lo",64.9,263042.332790324,279,928,387434.691729886,30.0646551724138,32.106665096033
"DRC",70,"dpc_conflict_mid",33.8,161225.840027602,377,715,314123.251241089,52.7272727272727,48.6743374167292
"DRC",70,"no_pep",69.6,297507.483064558,0,696,297507.483064558,0,0
"DRC",70,"optimistic_hi",13.5,74005.7951851548,633,768,460554.196990754,82.421875,83.9311430297007
"DRC",70,"optimistic_lo",12.3,59801.711267331,550,673,348786.773331984,81.7236255572065,82.8543638005417
"DRC",70,"optimistic_mid",10,59047.2091261818,380,480,292184.978655706,79.1666666666667,79.791155110763
"DRC",70,"with_conflict_hi",53.2,192652.112400169,168,700,275725.995837117,24,30.1291444010317
"DRC",70,"with_conflict_lo",95.8,389140.690455244,244,1202,508214.555122123,20.2995008319468,23.4298414846198
"DRC",70,"with_conflict_mid",73.2,245094.525646661,207,939,340435.635739117,22.0447284345048,28.0056198833184
"DRC",71,"cov_conflict_hi",26.1,105146.372198505,143,404,169371.449159674,35.3960396039604,37.9196595883293
"DRC",71,"cov_conflict_lo",25.7,147288.191490343,131,388,227739.220229592,33.7628865979381,35.3259437079585
"DRC",71,"cov_conflict_mid",62.3,301455.452050365,284,907,439269.392710819,31.3120176405733,31.3734448489518
"DRC",71,"dpc_conflict_hi",37.2,233850.138035746,467,839,503820.887163262,55.6615017878427,53.5846678861555
"DRC",71,"dpc_conflict_lo",26.2,92265.8766837427,116,378,139186.453640494,30.6878306878307,33.7105916053749
"DRC",71,"dpc_conflict_mid",14.8,56949.4183433765,112,260,101246.828189305,43.0769230769231,43.7518988378616
"DRC",71,"no_pep",106.2,381037.261216534,0,1062,381037.261216534,0,0
"DRC",71,"optimistic_hi",8.3,46076.8194734785,332,415,218172.810850071,80,78.8805858557954
"DRC",71,"optimistic_lo",5.9,24028.0872765016,268,327,133449.838347281,81.9571865443425,81.9946673790848
"DRC",71,"optimistic_mid",12,33431.1789529828,609,729,204372.312981263,83.5390946502058,83.6420215315331
"DRC",71,"with_conflict_hi",33.7,171015.142595761,123,460,226306.563788282,26.7391304347826,24.4320890507836
"DRC",71,"with_conflict_lo",30.2,120918.027941579,109,411,167607.753617031,26.5206812652068,27.8565428316249
"DRC",71,"with_conflict_mid",79.3,232378.940544968,211,1004,312587.60989648,21.0159362549801,25.6595804862754
"DRC",72,"cov_conflict_hi",95.1,358631.654887853,304,1255,499251.7841265,24.2231075697211,28.1661746056008
"DRC",72,"cov_conflict_lo",114.3,421660.724498987,347,1490,578138.390359442,23.2885906040268,27.0657801781974
"DRC",72,"cov_conflict_mid",59.7,202231.30295671,235,832,301542.039993668,28.2451923076923,32.9342923590501
"DRC",72,"dpc_conflict_hi",52,257019.708236535,777,1297,618291.813011262,59.9074787972244,58.4306790373345
"DRC",72,"dpc_conflict_lo",86.2,288727.251698377,332,1194,410163.649512126,27.8056951423786,29.6068161959728
"DRC",72,"dpc_conflict_mid",36.3,227358.064951184,433,796,470693.685065277,54.3969849246231,51.6972349183624
"DRC",72,"no_pep",83,303163.787784097,0,830,303163.787784097,0,0
"DRC",72,"optimistic_hi",20.4,89234.9446956775,807,1011,468117.032434598,79.8219584569733,80.9374710782085
"DRC",72,"optimistic_lo",8.2,37102.7482864077,401,483,224538.55330313,83.0227743271221,83.4760010071328
"DRC",72,"optimistic_mid",9.6,57685.5206419139,479,575,331244.504227952,83.304347826087,82.5852142735577
"DRC",72,"with_conflict_hi",67.7,302275.907078894,334,1011,456815.021437308,33.0365974282888,33.8296919116575
"DRC",72,"with_conflict_lo",55.7,359933.396512541,185,742,471936.006858679,24.9326145552561,23.7325842314205
"DRC",72,"with_conflict_mid",91,323177.821092347,313,1223,452127.40620465,25.5928045789043,28.5206301017585
"DRC",73,"cov_conflict_hi",21.6,93500.3071044857,115,331,144710.48307048,34.7432024169184,35.3880208810118
"DRC",73,"cov_conflict_lo",15.4,64880.8786777702,87,241,101169.214121147,36.0995850622407,35.8689506077638
"DRC",73,"cov_conflict_mid",39,179673.080600617,182,572,261835.872457807,31.8181818181818,31.3795016267032
"DRC",73,"dpc_conflict_hi",26.9,134548.863766364,335,604,294317.992960761,55.4635761589404,54.2845266057851
"DRC",73,"dpc_conflict_lo",42.9,210638.925717453,175,604,287847.214253129,28.9735099337748,26.8226631048025
"DRC",73,"dpc_conflict_mid",16.8,56015.6131360883,168,336,102697.997218792,50,45.4559829275438
"DRC",73,"no_pep",73.9,318490.198265904,0,739,318490.198265904,0,0
"DRC",73,"optimistic_hi",4.5,17513.6674703352,196,241,88919.8166242775,81.3278008298755,80.303977071458
"DRC",73,"optimistic_lo",8.7,27359.5738430204,395,482,148345.997821444,81.9502074688797,81.5569181206009
"DRC",73,"optimistic_mid",9.6,45506.8951091139,538,634,289606.576422274,84.8580441640378,84.2866499541224
"DRC",73,"with_conflict_hi",16.9,59922.5389465123,73,242,86056.2567447429,30.1652892561983,30.3681786621832
"DRC",73,"with_conflict_lo",13.7,54845.5309557523,57,194,70801.0165790895,29.3814432989691,22.5356730655327
"DRC",73,"with_conflict_mid",14.7,40264.9258871861,90,237,58030.6539697946,37.9746835443038,30.6143854450713
"DRC",74,"cov_conflict_hi",61.3,205779.459173837,268,881,320678.23113395,30.4199772985244,35.829925702727
"DRC",74,"cov_conflict_lo",62.1,327139.444004269,308,929,471545.962946083,33.1539289558665,30.6240600682072
"DRC",74,"cov_conflict_mid",75.8,206398.76432096,227,985,296581.497364543,23.0456852791878,30.4074036462008
"DRC",74,"dpc_conflict_hi",23.1,123726.363467918,305,536,275149.883624012,56.9029850746269,55.0331034713474
"DRC",74,"dpc_conflict_lo",85.6,283472.517847625,290,1146,418204.654724154,25.305410122164,32.2167951395464
"DRC",74,"dpc_conflict_mid",19.3,143767.803805002,208,401,303423.515513776,51.8703241895262,52.6181075446425
"DRC",74,"no_pep",53.9,280250.111654202,0,539,280250.111654202,0,0
"DRC",74,"optimistic_hi",16.4,73616.2609057556,719,883,400608.576631464,81.4269535673839,81.6238929468856
"DRC",74,"optimistic_lo",18.6,80213.4175421187,952,1138,467423.426366746,83.6555360281195,82.8392388961733
"DRC",74,"optimistic_mid",7.3,26530.1393651704,317,390,142000.275647954,81.2820512820513,81.3168395313938
"DRC",74,"with_conflict_hi",63.7,215217.402100833,211,848,328503.262854601,24.8820754716981,34.4854598305493
"DRC",74,"with_conflict_lo",118.4,460627.063917193,312,1496,596538.346666999,20.855614973262,22.7833270919086
"DRC",74,"with_conflict_mid",88.7,298648.669286485,285,1172,424876.25704901,24.3174061433447,29.7092590297331
"DRC",75,"cov_conflict_hi",47.8,200858.069553697,172,650,283915.956186969,26.4615384615385,29.254391950615
"DRC",75,"cov_conflict_lo",62.5,272638.300266261,256,881,393835.690011331,29.0578887627696,30.7735923429344
"DRC",75,"cov_conflict_mid",81.6,401623.775107765,330,1146,567293.604393761,28.7958115183246,29.2035425752842
"DRC",75,"dpc_conflict_hi",25.7,176108.528744542,370,627,389814.017639544,59.0111642743222,54.8224228028177
"DRC",75,"dpc_conflict_lo",112.4,513150.202020558,502,1626,743544.859692881,30.8733087330873,30.9859794831326
"DRC",75,"dpc_conflict_mid",26.3,92015.4600985337,272,535,192173.38129942,50.8411214953271,52.1185194971582
"DRC",75,"no_pep",45,166259.786749773,0,450,166259.786749773,0,0
"DRC",75,"optimistic_hi",8.2,29867.1400506336,377,459,170694.367137027,82.1350762527233,82.5025625909158
"DRC",75,"optimistic_lo",10.8,52007.8451729249,471,579,293529.685875282,81.3471502590674,82.2819129799966
"DRC",75,"optimistic_mid",8.2,25467.1901565971,467,549,141684.821790479,85.063752276867,82.0254633949023
"DRC",75,"with_conflict_hi",41.1,156939.009149589,226,637,243682.916516373,35.4788069073783,35.5970408623026
